#CODE;RUSSIAN;;;;;;;;;;;;;x
e_ahnqiraj;Ан'Кираж;;;;;;;;;;;;;x
e_ahnqiraj_adj;Ан'Кираж;;;;;;;;;;;;;x
e_amani;Амани;;;;;;;;;;;;;x
e_amani_adj;Аманий;;;;;;;;;;;;;x
e_arathor_empire;Империя Аратора;;;;;;;;;;;;;x
e_arathor_empire_adj;Аратор;;;;;;;;;;;;;x
e_azeroth;Азерот;;;;;;;;;;;;;x
e_azeroth_adj;Азерот;;;;;;;;;;;;;x
e_banshan;Баншань;;;;;;;;;;;;;x
e_banshan_adj;Баншан;;;;;;;;;;;;;x
e_drakkari;Драккари;;;;;;;;;;;;;x
e_drakkari_adj;Драккарий;;;;;;;;;;;;;x
e_eldrethalas;Эльдре'Талас;;;;;;;;;;;;;x
e_eldrethalas_adj;Эльдре'Талас;;;;;;;;;;;;;x
e_great_barrens;Великие Степи;;;;;;;;;;;;;x
e_great_barrens_adj;Великостеп;;;;;;;;;;;;;x
e_gurubashi;Гурубаши;;;;;;;;;;;;;x
e_gurubashi_adj;Гурубаш;;;;;;;;;;;;;x
e_kaldorei;Калдорай;;;;;;;;;;;;;x
e_kaldorei_adj;Калдорай;;;;;;;;;;;;;x
e_kezan;Кезан;;;;;;;;;;;;;x
e_kezan_adj;Кезан;;;;;;;;;;;;;x
e_khaz_modan;Каз Модан;;;;;;;;;;;;;x
e_khaz_modan_adj;Модан;;;;;;;;;;;;;x
e_kul_tiras;Кул-Тирас;;;;;;;;;;;;;x
e_kul_tiras_adj;Тирассий;;;;;;;;;;;;;x
e_kun_lai;Кунь-Лай;;;;;;;;;;;;;x
e_kun_lai_adj;Кунь-лай;;;;;;;;;;;;;x
e_lordaeron;Лордерон;;;;;;;;;;;;;x
e_lordaeron_adj;Лордерон;;;;;;;;;;;;;x
e_quelthalas;Кель'Талас;;;;;;;;;;;;;x
e_quelthalas_adj;Талассий;;;;;;;;;;;;;x
e_shekmag;Шек'маг;;;;;;;;;;;;;x
e_shekmag_adj;Шекмаг;;;;;;;;;;;;;x
e_storm_peaks;Грозовая гряда;;;;;;;;;;;;;x
e_storm_peaks_adj;Грозогряд;;;;;;;;;;;;;x
e_taunka_wastelands;Пустоши Таунка;;;;;;;;;;;;;x
e_taunka_wastelands_adj;Таунк;;;;;;;;;;;;;x
e_uldum;Ульдум;;;;;;;;;;;;;x
e_uldum_adj;Ульдум;;;;;;;;;;;;;x
e_utgarde;Утгард;;;;;;;;;;;;;x
e_utgarde_adj;Утгард;;;;;;;;;;;;;x
e_yulin;Юйлинь;;;;;;;;;;;;;x
e_yulin_adj;Юйлинь;;;;;;;;;;;;;x
e_zandalari;Зандалар;;;;;;;;;;;;;x
e_zandalari_adj;Зандалар;;;;;;;;;;;;;x
e_zulfarrak;Зул'Фаррак;;;;;;;;;;;;;x
e_zulfarrak_adj;Фарракий;;;;;;;;;;;;;x
