#CODE;RUSSIAN;;;;;;;;;;;;;x
# Common;;;;;;;;;;;;;;x
technocracy_emperor;Grand Technocrat;;;;;;;;;;;;;x
technocracy_emperor_female;Grand Technocrat;;;;;;;;;;;;;x
technocracy_empire_of;Techno-empire of;;;;;;;;;;;;;x
technocracy_empire;Techno-empire;;;;;;;;;;;;;x
technocracy_king;High Tinker;;;;;;;;;;;;;x
technocracy_king_female;High Tinker;;;;;;;;;;;;;x
technocracy_kingdom_of;High Technocracy of;;;;;;;;;;;;;x
technocracy_kingdom;High Technocracy;;;;;;;;;;;;;x
technocracy_duke;Chief Engineer;;;;;;;;;;;;;x
technocracy_duke_female;Chief Engineer;;;;;;;;;;;;;x
technocracy_duchy_of;Technocracy of;;;;;;;;;;;;;x
technocracy_duchy;Technocracy;;;;;;;;;;;;;x
technocracy_count;Engineer;;;;;;;;;;;;;x
technocracy_count_female;Engineer;;;;;;;;;;;;;x
technocracy_county_of;Zone of;;;;;;;;;;;;;x
technocracy_county;Zone;;;;;;;;;;;;;x
technocracy_baron;Tinker;;;;;;;;;;;;;x
technocracy_baron_female;Tinker;;;;;;;;;;;;;x
technocracy_barony_of;Workshop of;;;;;;;;;;;;;x
technocracy_barony;Workshop;;;;;;;;;;;;;x
