#CODE;RUSSIAN;;;;;;;;;;;;;x
#Miscellaneous;;;;;;;;;;;;;;
job_explorer;Исследователь;;;;;;;;;;;;;x
job_explorer_female;Исследовательница;;;;;;;;;;;;;x
#Spiritual Titles;;;;;;;;;;;;;;
job_spiritual_arakkoa_religion_group;Высший мудрец;;;;;;;;;;;;;x
job_spiritual_female_arakkoa_religion_group;Высший мудрец;;;;;;;;;;;;;x
job_spiritual_arcane_group;Магистр;;;;;;;;;;;;;x
job_spiritual_female_arcane_group;Магистр;;;;;;;;;;;;;x
job_spiritual_dragon_religion_group;Жрец-дракон;;;;;;;;;;;;;x
job_spiritual_female_dragon_religion_group;Жрица-дракон;;;;;;;;;;;;;x
job_spiritual_druidism_group;Верховный друид;;;;;;;;;;;;;x
job_spiritual_female_druidism_group;Верховная друидесса;;;;;;;;;;;;;x
job_spiritual_kaldorei_religion;Жрец Элуны;;;;;;;;;;;;;x
job_spiritual_female_kaldorei_religion;Жрица Элуны;;;;;;;;;;;;;x
job_spiritual_elemental_lords_group;Верховный шаман;;;;;;;;;;;;;x
job_spiritual_female_elemental_lords_group;Верховная шаманка;;;;;;;;;;;;;x
job_spiritual_fel_group;Верховный чернокнижник;;;;;;;;;;;;;x
job_spiritual_female_fel_group;Верховная чернокнижница;;;;;;;;;;;;;x
job_spiritual_scarlet_light;Придворный инквизитор;;;;;;;;;;;;;x
job_spiritual_female_scarlet_light;Придворный инквизитор;;;;;;;;;;;;;x
job_spiritual_naaru;Верховный прелат;;;;;;;;;;;;;x
job_spiritual_female_naaru;Верховный прелат;;;;;;;;;;;;;x
job_spiritual_lightbound;Верховный прелат;;;;;;;;;;;;;x
job_spiritual_female_lightbound;Верховный прелат;;;;;;;;;;;;;x
job_spiritual_loa_group;Знахарь;;;;;;;;;;;;;x
job_spiritual_female_loa_group;Знахарка;;;;;;;;;;;;;x
job_spiritual_necromancy_group;Глава культа;;;;;;;;;;;;;x
job_spiritual_female_necromancy_group;Глава культа;;;;;;;;;;;;;x
job_spiritual_nerubian_religion_group;Визирь;;;;;;;;;;;;;x
job_spiritual_female_nerubian_religion_group;Небет;;;;;;;;;;;;;x
job_spiritual_pandaren_religion_group;Хранитель историй;;;;;;;;;;;;;x
job_spiritual_female_pandaren_religion_group;Хранительница историй;;;;;;;;;;;;;x
job_spiritual_primitive_group;Верховный шаман;;;;;;;;;;;;;x
job_spiritual_female_primitive_group;Верховная шаманка;;;;;;;;;;;;;x
job_spiritual_secular_group;Придворный ученый;;;;;;;;;;;;;x
job_spiritual_female_secular_group;Придворный ученый;;;;;;;;;;;;;x
job_spiritual_shamanism_group;Верховный шаман;;;;;;;;;;;;;x
job_spiritual_female_shamanism_group;Верховная шаманка;;;;;;;;;;;;;x
job_spiritual_void_group;Жрец Тьмы;;;;;;;;;;;;;x
job_spiritual_female_void_group;Жрица Тьмы;;;;;;;;;;;;;x
job_spiritual_vrykul_religion_group;Верховный мудрец;;;;;;;;;;;;;x
job_spiritual_female_vrykul_religion_group;Верховный мудрец;;;;;;;;;;;;;x
#Cultural Titles;;;;;;;;;;;;;;x
job_chancellor_dalaranian;Второй советник;;;;;;;;;;;;;x
job_chancellor_female_dalaranian;Вторая советница;;;;;;;;;;;;;x
job_marshal_dalaranian;Третий советник;;;;;;;;;;;;;x
job_marshal_female_dalaranian;Третья советница;;;;;;;;;;;;;x
job_treasurer_dalaranian;Четвертый советник;;;;;;;;;;;;;x
job_treasurer_female_dalaranian;Четвертая советница;;;;;;;;;;;;;x
job_spymaster_dalaranian;Пятый советник;;;;;;;;;;;;;x
job_spymaster_female_dalaranian;Пятая советница;;;;;;;;;;;;;x
job_chancellor_ancient_group;Древо Разума;;;;;;;;;;;;;x
job_chancellor_female_ancient_group;Древо Разума;;;;;;;;;;;;;x
job_marshal_ancient_group;Древо Войны;;;;;;;;;;;;;x
job_marshal_female_ancient_group;Древо Войны;;;;;;;;;;;;;x
job_treasurer_ancient_group;Древо Богатства;;;;;;;;;;;;;x
job_treasurer_female_ancient_group;Древо Богатства;;;;;;;;;;;;;x
job_spymaster_ancient_group;Древо Теней;;;;;;;;;;;;;x
job_spymaster_female_ancient_group;Древо Теней;;;;;;;;;;;;;x
job_chancellor_aqir_group;Визирь;;;;;;;;;;;;;x
job_chancellor_female_aqir_group;Визирь;;;;;;;;;;;;;x
job_marshal_aqir_group;Повелитель клинков;;;;;;;;;;;;;x
job_marshal_female_aqir_group;Повелительница клинков;;;;;;;;;;;;;x
job_treasurer_aqir_group;Говорящий роя;;;;;;;;;;;;;x
job_treasurer_female_aqir_group;Говорящая роя;;;;;;;;;;;;;x
job_spymaster_aqir_group;Подрывник;;;;;;;;;;;;;x
job_spymaster_female_aqir_group;Подрывница;;;;;;;;;;;;;x
job_chancellor_arakkoa_group;Глашатай;;;;;;;;;;;;;x
job_chancellor_female_arakkoa_group;Глашатай;;;;;;;;;;;;;x
job_marshal_arakkoa_group;Страж Когтя;;;;;;;;;;;;;x
job_marshal_female_arakkoa_group;Стражница Когтя;;;;;;;;;;;;;x
job_treasurer_arakkoa_group;Хранитель свитков;;;;;;;;;;;;;x
job_treasurer_female_arakkoa_group;Хранительница свитков;;;;;;;;;;;;;x
job_spymaster_arakkoa_group;Смотритель;;;;;;;;;;;;;x
job_spymaster_female_arakkoa_group;Смотрительница;;;;;;;;;;;;;x
job_chancellor_centaur_group;Тот-Кто-Говорит;;;;;;;;;;;;;x
job_chancellor_female_centaur_group;Та-Кто-Говорит;;;;;;;;;;;;;x
job_marshal_centaur_group;Военачальник;;;;;;;;;;;;;x
job_marshal_female_centaur_group;Военачальница;;;;;;;;;;;;;x
job_treasurer_centaur_group;Батрак;;;;;;;;;;;;;x
job_treasurer_female_centaur_group;Батрак;;;;;;;;;;;;;x
job_spymaster_centaur_group;Мучитель;;;;;;;;;;;;;x
job_spymaster_female_centaur_group;Мучительница;;;;;;;;;;;;;x
job_chancellor_demonic_group;Усмиритель;;;;;;;;;;;;;x
