#CODE;RUSSIAN;;;;;;;;;;;;;x
# Common;;;;;;;;;;;;;;x
vice_royalty_emperor;Magistrate;;;;;;;;;;;;;x
vice_royalty_emperor_female;Magistrate;;;;;;;;;;;;;x
vice_royalty_empire_of;Magistracy of;;;;;;;;;;;;;x
vice_royalty_empire;Magistracy;;;;;;;;;;;;;x
vice_royalty_king;Viceroy;;;;;;;;;;;;;x
vice_royalty_king_female;Vicereine;;;;;;;;;;;;;x
vice_royalty_kingdom_of;Viceroyalty of;;;;;;;;;;;;;x
vice_royalty_kingdom;Viceroyalty;;;;;;;;;;;;;x
vice_royalty_duke;Magistrate;;;;;;;;;;;;;x
vice_royalty_duke_female;Magistrate;;;;;;;;;;;;;x
vice_royalty_duchy_of;Magistracy of;;;;;;;;;;;;;x
vice_royalty_duchy;Magistracy;;;;;;;;;;;;;x
vice_royalty_count;Judge;;;;;;;;;;;;;x
vice_royalty_count_female;Judge;;;;;;;;;;;;;x
vice_royalty_county_of;Viceroyal County of;;;;;;;;;;;;;x
vice_royalty_county;Viceroyal County;;;;;;;;;;;;;x
vice_royalty_baron;Official;;;;;;;;;;;;;x
vice_royalty_baron_female;Official;;;;;;;;;;;;;x
vice_royalty_barony_of;Viceroyal Barony of;;;;;;;;;;;;;x
vice_royalty_barony;Viceroyal Barony;;;;;;;;;;;;;x
